http://www.wikidata.org/entity/Q588259	Hans Rosling	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q706445	Sven Delblanc	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q879600	Björn Engquist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q174710
http://www.wikidata.org/entity/Q879600	Björn Engquist	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q854280
http://www.wikidata.org/entity/Q632088	Olof Swartz	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q599824	Johan Afzelius	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q719778	Carl Axel Magnus Lindman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q719778	Carl Axel Magnus Lindman	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q1420103
http://www.wikidata.org/entity/Q692438	Johan David Åkerblad	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q152838
http://www.wikidata.org/entity/Q722373	Knut Ångström	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q642336	Johan Peter Falck	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q4345832
http://www.wikidata.org/entity/Q719983	Johan Ihre	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q670006	Gunnar Rudberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q185246
http://www.wikidata.org/entity/Q670006	Gunnar Rudberg	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q486156
http://www.wikidata.org/entity/Q899564	Gustaf Erik Pasch	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q219564
http://www.wikidata.org/entity/Q721401	Elias Wessén	http://www.wikidata.org/entity/Q185246	http://www.wikidata.org/entity/Q221645
